'308701000000000000429060000000040108006000003000503060000000534003270800600054009','3381391913522726342930221472392241170198527451848561','1','1','1','358791642167432985429865371235647198716928453894513267972186534543279816681354729','22913'
'400002170002106009908300000060700020700009004000000000000000203001960000000084000','2465034704958067503996131453373943813074726512397600969','1521681143169024000','1','1','436892175572146839918357462164735928785629314293418756649571283821963547357284691','21932'
'006007008050391600400506302500000100010000040004168000000009000305270000000000905','375710212613636260325580163599137907799836383538729','1','1','1','136427598852391674479586312563742189718935246924168753281659437395274861647813925','23937'
'070010400002300506530800009000003007008400000090000000800060020100200860060700001','30432527221704537086371993251530170531786747066637049','144277915796766720','1','1','976512438482397516531846279624983157318475692795621384859164723147239865263758941','21942'
'000700000000030078006102005254000080309000000008020046027008153800210000000004002','41745579179292917813953351511015323088870709282081','1','1','1','983756214512439678746182935254361789369847521178925346427698153895213467631574892','25930'
'900203008600004290000800001500746000080300020000900006000000004061030070002400010','3381391913522726342930221472392241170198527451848561','1','1','1','917263548638154297254897361529746183786315429143982756875621934461539872392478615','25931'
'605309084400615000002007000900004700020100000000930006800500020000080007000060300','3381391913522726342930221472392241170198527451848561','1','1','1','675329184438615972192847635986254713523176849741938256867593421319482567254761398','25930'
'070000200500800740006050030000000000008416007009070100007000800000090001002600004','2465034704958067503996131453373943813074726512397600969','427972821516288000','7608405715845120','7608405715845120','874369215593821746126754938751938462238416597649572183367145829485293671912687354','23935'
'809000002000200000000400670030740000051090708090506000007003009005000400080020000','273892744995340833777347939263771534786080723599733441','7338354278400','1','1','869137542374265891512489673236748915451392768798516324147653289925871436683924157','22939'
'000031700300208000400090000803020100000000004000700358031000086209360010760005002','4638397686588101979328150167890591454318967698009','1','1','1','928631745375248691416597823853426179197853264642719358531972486289364517764185932','23936'
'006005030000080007001027059800564000040000000050130000000000090300800010200050683','3381391913522726342930221472392241170198527451848561','4264543204489455206400','1','1','786495132925381467431627859892564371143978526657132948568213794379846215214759683','21941'
'003005081017030009000900007045000000601009078080000090000090000070340000400510903','375710212613636260325580163599137907799836383538729','1','1','1','293475681517638249864921537945783126631259478782164395356892714179346852428517963','22939'
'000073080700000000000900025040205030090006000600030240060400010009060078001580000','3381391913522726342930221472392241170198527451848561','1','1','1','952673184714852396386914725148295637293746851675138249867429513529361478431587962','24933'
'007000000890002340200007005000701008000050403108023070000090002004005036031280000','4638397686588101979328150167890591454318967698009','1','1','1','467539281895612347213847965349761528672958413158423679786394152924175836531286794','22939'
'058000007000047000320908060012000006070020000000005090693000070000000010000830020','273892744995340833777347939263771534786080723599733441','1','1','1','458261937169347285327958461912483756576129348834675192693512874285794613741836529','23936'
'000000006830069001006000250009802014300950600080100000400090120900200005007004008','4638397686588101979328150167890591454318967698009','1','1','1','154723896832569741796481253679832514341957682285146379468395127913278465527614938','22938'
'000208703000004000002600000345000800100309600060007000000700000000062349800050100','30432527221704537086371993251530170531786747066637049','1','1','1','954218763631974258782635914345126897178349625269587431423791586517862349896453172','24934'
'005030100010200000030416000000003019108007650096040080050004020000070390700601045','57264168970223481226273458862846808078011946889','1','1','1','485739162617258934239416578572863419148927653396145287951384726864572391723691845','22938'
'000007830068405090030800000090000200000000070800000006003600507020500103050040062','3381391913522726342930221472392241170198527451848561','1','1','1','419267835268435791735891624396754218542186379871923456983612547624579183157348962','23936'
'520910000401000000000000000000001850906000300008004006034007095200060000810030640','3381391913522726342930221472392241170198527451848561','1','1','1','523916478481753962769842531342671859976528314158394726634187295297465183815239647','24934'
'000010890371609000000003000800006035000500080600000200260000008710005002903400010','375710212613636260325580163599137907799836383538729','1','1','1','526714893371689524489253761842976135197532486635841279264197358718365942953428617','23936'
'000400002000020000500837400003000040000598000001000009905000800030100000040600731','273892744995340833777347939263771534786080723599733441','23219011584','1','1','376415982184926357529837416793261548462598173851743629915372864637184295248659731','23936'
'076300000000000900030004070010007802060030000009800013500108000700003000080000450','273892744995340833777347939263771534786080723599733441','457019805007872000','23110532361879552','1925877696823296','976385124154672938238914675315497862867231549429856713542168397791543286683729451','28922'
'032090700500000000907012060003006020006000059001700004000600038000050000000000271','30432527221704537086371993251530170531786747066637049','1','1','1','632894715514367892987512463853946127746128359291735684429671538178253946365489271','23936'
'028400305000000000401300080800900600090048010007000000080060952050800037210007000','41745579179292917813953351511015323088870709282081','1','1','1','928471365375689421461352789832915674596748213147236598784163952659824137213597846','23936'
'004105000000090100000000900700984300490206007200007000008300090000600080050008201','3381391913522726342930221472392241170198527451848561','5349660268953600000','1','1','924175638567893142831462975715984326493216857286537419678321594142659783359748261','22939'
'000900010003060007290003400140000073309000020050430000027050600008040900000200080','375710212613636260325580163599137907799836383538729','1','1','1','765924318483165297291873456146592873379681524852437169927358641518746932634219785','23935'
'000920100090784020002051906010069270060002000048510000070008065000000400030000092','57264168970223481226273458862846808078011946889','1','1','1','453926187691784523782351946315869274967432851248517639174298365529673418836145792','22939'
'400010002600900040003000000009040050200007000307500060042706093900100000001080006','3381391913522726342930221472392241170198527451848561','433322481785241600','231105323618795520','231105323618795520','495618732628973541713425689169842357254367918387591264842756193976134825531289476','29920'
'006912080000000000095670040760200513004000068501000004002060159000005800900001036','6362685441135942358474828762538534230890216321','1','1','1','476912385128543697395678241769284513234159768581736924842367159613495872957821436','22939'
'040005180000010000080000093000070400021900000390020008506009000074200000000030800','273892744995340833777347939263771534786080723599733441','228252171475353600','109561042308169728','109561042308169728','243795186769813542185642793658371429421968357397524618536189274874256931912437865','28922'
'120090003060008007987000050000006000000435280010080700030002600490000100008000000','3381391913522726342930221472392241170198527451848561','1','1','1','125794863364528917987613452842176539679435281513289746731842695496357128258961374','22939'
'000000073800790005510000006200001050900052640000070000608020004040900500000410008','375710212613636260325580163599137907799836383538729','123256172596690944','7703510787293184','855945643032576','469185273832796415517234896286341759973852641154679382698527134341968527725413968','22939'
'024093080600000329000002047007200005300050010580000200700009050400030000060080000','375710212613636260325580163599137907799836383538729','1','1','1','124793586675814329893562147917248635342956718586371294738629451459137862261485973','22938'
'750900000261408000000000080000740900000800007906305800023180600000070500090000031','41745579179292917813953351511015323088870709282081','1','1','1','758961423261438759439527186382746915145892367976315842523189674614273598897654231','31915'
'003080000609000087500600300007030095048060000000900000006020800030070004700010006','30432527221704537086371993251530170531786747066637049','1','1','1','473281659629354187581697342267138495948765231315942768156429873832576914794813526','25930'
'035000087080704200004900000860000000000340198000500700000000000200005061003009804','3381391913522726342930221472392241170198527451848561','1','1','1','935612487186754239724938615861297543572346198349581726417863952298475361653129874','23936'
'130800000000762009097040800001000080500400000048000050214000000709000031800017290','4638397686588101979328150167890591454318967698009','1','1','1','132859647485762319697341825971523486526498173348176952214935768769284531853617294','26928'
'005009080000100009060050700580706900002300000037080000000090601908030000000407800','3381391913522726342930221472392241170198527451848561','92546510514094080','24679069470425088','7312316880125952','145279386873164529269853714581726943692345178437981265724598631918632457356417892','23936'
'760000000000000029020700004040980000800307000006005000010408007405090380003000016','3381391913522726342930221472392241170198527451848561','17332899271409664','1','1','769214853154863729328759164547986231891327645236145978612438597475691382983572416','21942'
'000000050009160200007000960001900800738001405000530000900080000824016500005070600','4638397686588101979328150167890591454318967698009','1','1','1','263794158589163247147852963651947832738621495492538716976485321824316579315279684','23968'
'500008740093000106000000200000015390000063000070002010068000007009200000000054000','273892744995340833777347939263771534786080723599733441','1','1','1','516328749293547186847691253684715392921463875375982614468139527159276438732854961','22940'
'000062187019478302000035000008500000001300700000019030000000900700000640305000021','4638397686588101979328150167890591454318967698009','1','1','1','543962187619478352827135469938547216251386794476219538184623975792851643365794821','24933'
'000410005000025000960003024040200070001000000820100900004009013008041000000072800','375710212613636260325580163599137907799836383538729','1','1','1','782416395413925768965783124649238571351697482827154936574869213298341657136572849','22937'
'001900000040000080000080600100700000087000004600850300003400805090000002000010740','2465034704958067503996131453373943813074726512397600969','1','1','1','861935427345267981972184653139742568587693214624851379713426895496578132258319746','23904'
'001004653940020000007050000000030800000062090054080000020007010000000302008205009','3381391913522726342930221472392241170198527451848561','884736','884736','884736','281974653945623781367158924692531847873462195154789236426397518519846372738215469','22939'
'530000000609700800008600301040920030000100500007008000802039604000000000000047000','30432527221704537086371993251530170531786747066637049','1','1','1','531482967629713845478695321145926738283174596967358412812539674794861253356247189','21941'
'009500034600320900000080000106090000070060009008001070080050002500000410040000000','273892744995340833777347939263771534786080723599733441','1','1','1','819576234657324981234189756126795843475863129398241675981457362562938417743612598','23936'
'040000000000100000870900002510809000203670001000000058620000087000210000000004209','30432527221704537086371993251530170531786747066637049','1','1','1','142387695936152874875946132514839726283675941769421358621593487497218563358764219','22939'
'100452000802610000000090050700000610300006400040920080000030000070000005510000040','30432527221704537086371993251530170531786747066637049','3743906242624487424000000','63178417844288225280000','93597656065612185600','197452368852613794436798251789345612325186479641927583968534127274861935513279846','23935'
'800300000095020140700000000000580000000097400270600953030100080001000360400900200','375710212613636260325580163599137907799836383538729','1','1','1','814356792395728146762419835149583627653297418278641953937162584521874369486935271','23937'
'070600138000000020005000009000500006207860000109004000000080700900100050030002690','30432527221704537086371993251530170531786747066637049','1','1','1','472695138691348527385217469843521976257869314169734285516983742924176853738452691','23936'
'070000000690020400005060007058300000200000000000870065000200638100900750800000200','30432527221704537086371993251530170531786747066637049','1','1','1','372489516691725483485163927758396142263541879914872365549217638126938754837654291','22938'
'805000340302000900100009000000951000000000500400076190000000030509800407006290005','375710212613636260325580163599137907799836383538729','1','1','1','895127346362548971147639258623951784971482563458376192284715639519863427736294815','22939'
'057300010000010400000089002060000000002056007819004030070035100000000098000000000','273892744995340833777347939263771534786080723599733441','1','1','1','957342816283617459146589372765893241432156987819274635678935124324761598591428763','23936'
'504370980003006540069051000002010050490060000070008000300009205000005600000740000','4638397686588101979328150167890591454318967698009','1','1','1','514372986723896541869451723632914857498567312175238469341689275987125634256743198','23935'
'006000900700020400000605030004730000300000760901040000503060800007001600040000309','3381391913522726342930221472392241170198527451848561','1','1','1','156473928739128456482695137864732591325819764971546283513964872297381645648257319','31915'
'700054086005000400480639200000090000053000000820407000000105040510300020000006000','375710212613636260325580163599137907799836383538729','1','1','1','739254186265781493481639257174593862953862714826417935692175348517348629348926571','26928'
'000005060000210004000760238007000309904100000600003005816034000320000800000000000','3381391913522726342930221472392241170198527451848561','1','1','1','298345167763218594541769238157486329934152786682973415816534972325697841479821653','22939'
'030009000072130500000000000000400000250086003000001004000000062800300400600908010','2465034704958067503996131453373943813074726512397600969','663552','663552','663552','538679241972134586461825937196453728254786193783291654349517862815362479627948315','24933'
'090000010080000500020079080030000700000600000071020090540830006008000020000006005','2465034704958067503996131453373943813074726512397600969','264180754022400','44030125670400','1','394568217187243569625179384836914752952687431471325698549832176768451923213796845','19947'
'000053002005000100000060570000701000001090003302080000083000406020800001609000700','30432527221704537086371993251530170531786747066637049','1096847532018892800000','42118945229525483520','6317841784428822528','718953642965427138234168579896731254471295863352684917183579426527846391649312785','28924'
'000000080005108302908342007006000000004700005010090720000400073001000006000580100','375710212613636260325580163599137907799836383538729','1','1','1','132957684475168392968342517796825431284731965513694728859416273341279856627583149','24960'
'600500001080000000000090000020603059000904100040128600400005000000700062590802004','375710212613636260325580163599137907799836383538729','1','1','1','639587241281436795754291836128673459376954128945128673462315987813749562597862314','26953'
'080000000170203050020090130060000000805006304000042600010600090000000060900800700','30432527221704537086371993251530170531786747066637049','1','1','1','683415972179263458524798136462389517895176324731542689217634895348957261956821743','23891'
'000070046000000000490006017100400970000080035059003600206050700041000008000001050','375710212613636260325580163599137907799836383538729','1','1','1','815972346367148529492536817183465972624789135759213684236854791541397268978621453','24933'
'000000047206007500070800600007010090090043000500200100800390000000004801005000000','273892744995340833777347939263771534786080723599733441','1','1','1','358961247216437589974825613467518392192643758583279164821396475639754821745182936','23936'
'300080000040102000260004030004000000080019406000006053400021060700000040000090280','3381391913522726342930221472392241170198527451848561','9906778275840','9906778275840','1','397685124845132697261974538674853912583219476912746853458321769729568341136497285','18949'
'000250000000800594080000102003070000164000070002000050000005203070040900048906000','3381391913522726342930221472392241170198527451848561','1320903770112','1320903770112','1320903770112','431259867627813594589467132853174629164592378792638451916785243275341986348926715','22938'
'040009060206570004900620500617050000020000008000000000000000000750398600300060040','3381391913522726342930221472392241170198527451848561','1','1','1','543189762286573914971624583617852439425936178839417256168245397754398621392761845','22938'
'820504006004020003000600008300042000040000002006930180090000800170086000000470000','375710212613636260325580163599137907799836383538729','1','1','1','823514796964728513517693428389142675741865932256937184492351867175286349638479251','22939'
'000079000001000096040800003004030000002005030067000908086910005000046000009007014','375710212613636260325580163599137907799836383538729','1','1','1','638279541721453896945861723594738162812695437367124958486912375173546289259387614','23936'
'040670310000000009060008700000000100030000020800007003000000000900500060205009000','1797010299914431210413179829509605039731475627537851106401','51998697814228992000000000000','1','1','549672318728135649361948752492356187137894526856217493683421975974583261215769834','18949'
'000700000001390200600000153270680000800104300003020000900030672000905001036000590','515377520732011331036461129765621272702107522001','1','1','1','342751869581396247697842153274683915859174326163529784915438672728965431436217598','22975'
'000000800508300092700506000030009080100000400005107000293000000004000003007904010','30432527221704537086371993251530170531786747066637049','1','1','1','361492875548371692729586134436259781172863459985147326293618547814725963657934218','22934'
'034079000000000030086400009120730050860050000500200017002100085090000200005000000','375710212613636260325580163599137907799836383538729','1','1','1','234579168951682734786413529129734856867951342543268917372196485698345271415827693','22936'
'019000040600047080080005000020070005000000100000003900000408603857306091040719000','4638397686588101979328150167890591454318967698009','1','1','1','519832746632147589784695312423971865965284137178563924291458673857326491346719258','23936'
'190760008000000301005004700000000930000050100700100400030020600640509000250003000','3381391913522726342930221472392241170198527451848561','1','1','1','193762548472895361865314729516248937324957186789136452938421675647589213251673894','22938'
'300000800100009030267040005528001007010070008000800010000065000000900000053004002','3381391913522726342930221472392241170198527451848561','99837499803319664640000','1','1','395716824184529736267348195528491367419673258736852419871265943642937581953184672','21941'
'000001030070640250980000040004000070708103000600002001000500390300080010050000006','3381391913522726342930221472392241170198527451848561','1','1','1','542791638173648259986325147214869573798153462635472981827516394369284715451937826','23907'
'000600080050320000100080070040170600020040010061000800910004002500760000000210060','375710212613636260325580163599137907799836383538729','1','1','1','274691583658327491193485276345178629829546317761932854916854732532769148487213965','23980'
'904000005017420000086010070000300000290607038400000050000200010000000009040809700','3381391913522726342930221472392241170198527451848561','1','1','1','924763185517428396386915274758394621291657438463182957879246513632571849145839762','23923'
'062800010107600000008007654000008031091006005070930000000000300000000020040005009','3381391913522726342930221472392241170198527451848561','1','1','1','462859713157643298938217654624578931391426875875931462586192347719384526243765189','22942'
'300600900900000307061007042000506700005030000003000490000009000270000000080021034','3381391913522726342930221472392241170198527451848561','1','1','1','357642981942185367861397542498516723725934816613278495136459278274863159589721634','24898'
'008000000700030000100900720000406030000500010046001095059003100403200050020060000','3381391913522726342930221472392241170198527451848561','1','1','1','538127964792634581164958723915486237387592416246371895659843172473219658821765349','23936'
'070400006000000200000702800030040000801920000700600908590000700000800490460570000','3381391913522726342930221472392241170198527451848561','1','1','1','279481356684395271315762849936148527851927634742653918598214763127836495463579182','25931'
'830950006000002000570030102060040001000090000090305700000009203003420509200080000','41745579179292917813953351511015323088870709282081','1','1','1','832951476941672835576834192367248951425197368198365724654719283783426519219583647','24933'
'450107000006480000800000300000200900040070086103804500720000000514390020000000000','375710212613636260325580163599137907799836383538729','1','1','1','452137869936485217871629354687251943245973186193864572729548631514396728368712495','24933'
'070000036300860400060050001000300000050091300008240000006000050090000702040700018','3381391913522726342930221472392241170198527451848561','1','1','1','475912836321867495869453271614378529257691384938245167786124953193586742542739618','24933'
'815462030600900040400570000060000510054000370100090026001000004000810090000050160','57264168970223481226273458862846808078011946889','1','1','1','815462937673981245429573681362748519954126378187395426291637854536814792748259163','25931'
'008200100000300004027084009000000300501790002200006000000000005050000060300041800','273892744995340833777347939263771534786080723599733441','1','1','1','438259176915367284627184539746825391581793642293416758874632915152978463369541827','22938'
'000060030070900000008000905040010000900000087500004006130056049680040001000200000','30432527221704537086371993251530170531786747066637049','303256405652583481344000','2156489995751704756224','1','259168734476935128318472965843617592961523487527894316132756849685349271794281653','18950'
'002000410801904053004500000003050020410000007700006100000000300159000006000009700','3381391913522726342930221472392241170198527451848561','1','1','1','592673418871924653634581972963157824418392567725846139287465391159738246346219785','31912'
'090000200000003790001000000054012009000005020700809046523000000000600000080000450','273892744995340833777347939263771534786080723599733441','1','1','1','498576213265183794371294865654712389839465127712839546523941678147658932986327451','23937'
'010507300000000000902100500000003201700010680008006009000601000460758000007430000','375710212613636260325580163599137907799836383538729','1','1','1','814567392576392418932184576649873251723915684158246739395621847461758923287439165','22938'
'005090002047005003800000009000000005600003004050728901069000508300061490000000006','41745579179292917813953351511015323088870709282081','1','1','1','135896742947215683826374159271649835698153274453728961769432518382561497514987326','23936'
'006508000090300071020000090409050103000400760000000000100000000060700200230060800','273892744995340833777347939263771534786080723599733441','183458856960','183458856960','183458856960','716598342894326571523147698479652183382419765651873429147285936968731254235964817','23936'
'100000000000730169000002004600500070002100003810000200400080000005009008003401590','3381391913522726342930221472392241170198527451848561','1','1','1','149856327528734169376912854634528971952147683817693245491285736265379418783461592','24933'
'800260000361009700040000000203000980010000040000800500100087400000034650000006000','30432527221704537086371993251530170531786747066637049','1','1','1','857261394361459728942378165273645981518793246694812573126587439789134652435926817','22939'
'904800000003069020200005098800500631040016000105098007500040870032000009008003000','6362685441135942358474828762538534230890216321','1','1','1','954827316783169524216435798829574631347216985165398247591642873632781459478953162','23936'
'006007000050040860000003001300060000062070439500004008000000970090030000100050084','3381391913522726342930221472392241170198527451848561','3119921868853739520','129996744535572480','1','416587392953241867728693541341869725862175439579324618685412973294738156137956284','17952'
'007060003000000980100904020030000502002000070600003000400087006000506000050010400','273892744995340833777347939263771534786080723599733441','1','1','1','597862143264731985183954627931478562842695371675123894419387256328546719756219438','22938'
'004000005080520041060000200070003900006002070000100003008004010000607030190008000','30432527221704537086371993251530170531786747066637049','1','1','1','214839765789526341563741298871463952356982174942175683638294517425617839197358426','23936'
'700040100900010620000092700006100000078400900100008030320087001000000000089300250','41745579179292917813953351511015323088870709282081','1','1','1','762843195943715628851692743236159874578436912194278536325987461617524389489361257','23936'
'600095000000007030509004062060038710040000306100906000000600280201003070300020000','4638397686588101979328150167890591454318967698009','80244904034304','1','1','623895147418267935579314862962538714845172396137946528794651283251483679386729451','21941'
'800040700500901060093002000007400830600000041000020000004205018001007620000000000','3381391913522726342930221472392241170198527451848561','1','1','1','816543792572981463493762185127456839685379241349128576764295318951837624238614957','23936'
'087020000001030090020746000000000000030010570000800021040000009000200000250073600','273892744995340833777347939263771534786080723599733441','1733289927140966400000','1','1','387129465461538792925746183512367948839412576674895321743681259196254837258973614','23937'
'178546090009300000405100000012000000603010000800000030000070400904005020000004009','3381391913522726342930221472392241170198527451848561','1','1','1','178546293269387514435192876512763948693418752847259631326971485984635127751824369','22938'
'040000030200800005600300900030400086007000000080900517009620050100784300800000070','41745579179292917813953351511015323088870709282081','1','1','1','748259631293816745615347928931475286527168493486932517379621854152784369864593172','23936'
'000000200100207906000000300070680009003502700604000028000003000405006090000410003','3381391913522726342930221472392241170198527451848561','3804202857922560000000','1','1','349165287158237946726948315572684139813592764694371528961853472435726891287419653','19947'
'000002700010008000200403800049006000623010570000000004360781009490000037050009200','515377520732011331036461129765621272702107522001','1','1','1','836192745914578623275463891749856312623914578581237964362781459498625137157349286','22938'
'370000006000109047010000809050030000098000020640500790030000002000000960000408030','3381391913522726342930221472392241170198527451848561','1','1','1','379854216285169347416273859752931684198746523643582791831695472524317968967428135','22939'
'092041008700000002000026093001003504420609001005007600014300000600000000200000010','41745579179292917813953351511015323088870709282081','1','1','1','392541768746938152158726493961283574427659831835417629514372986683195247279864315','22938'
'140200007800004060009000850006405901490800005001000030060780000200306000000020000','375710212613636260325580163599137907799836383538729','1','1','1','145268397873954162629137854386475921492813675751692438564789213217346589938521746','22939'
'000806700100950004000001060000504020098600005000003408006000800900030200020000010','30432527221704537086371993251530170531786747066637049','1528823808','1528823808','1528823808','239846751167952384584371962371584629498627135652193478746215893915738246823469517','22939'
'058003000400060010600070809903002000005000430000000000700400900042501087000007300','3381391913522726342930221472392241170198527451848561','1','1','1','258913764497865213631274859963142578125789436874356192716438925342591687589627341','23936'
'006000000010037069002460008200000070008506000000700900001000040830100602690040005','375710212613636260325580163599137907799836383538729','1','1','1','386952417415837269972461538259314876748596321163728954521689743834175692697243185','23936'
'802600037000000800476000100014872000590000270020005000000050081000006009040701650','515377520732011331036461129765621272702107522001','1','1','1','852614937931527864476398125614872593598143276723965418267459381185236749349781652','24933'
'000020003036000012040301900452000001080060390000000004300096000500800007000270060','375710212613636260325580163599137907799836383538729','1','1','1','178629453936745812245381976452937681781462395693158724327596148569814237814273569','23936'
'060070000000900200140000050010080007000300025004705869400050000070090000890207510','41745579179292917813953351511015323088870709282081','764411904','764411904','254803968','268571493753964281149823756915682347687349125324715869432156978571498632896237514','23936'
'010009000700020480200006070002000700000080030076300000069040000300100000000008290','2465034704958067503996131453373943813074726512397600969','1','1','1','614879325793521486285436179832965741951784632476312958569243817328197564147658293','25930'
'000200740090003000000170085006000000000600000037000004010080000002350090008704060','2465034704958067503996131453373943813074726512397600969','206391214080','206391214080','61917364224','381265749795843216264179385826437951549612837137598624413986572672351498958724163','25959'
'908040007006100000700000090400260300005000070000007028000000002130000400000052060','2465034704958067503996131453373943813074726512397600969','1','1','1','918643257256179843743528196487265319325981674691437528569814732132796485874352961','23910'
'000462300500008000000710940000000000000230796000050001010000008304080100900500073','3381391913522726342930221472392241170198527451848561','1','1','1','791462385542398617836715942623179854185234796479856231217943568354687129968521473','22938'
'004600007570900002300000900010500006007080000000000020005200091080060075100400000','273892744995340833777347939263771534786080723599733441','6310716036950576332800','1514571848868138319872','1514571848868138319872','924653817578941362361827954812594736657382149439716528745238691283169475196475283','30917'
'040000703890015602160000005400609301000000904000000068010900000000480007200300500','41745579179292917813953351511015323088870709282081','1','1','1','542896713893715642167243895485629371726138954931574268318957426659482137274361589','22939'
'000000700007213000890400010400006908500087320020000105080030000200009001003000400','375710212613636260325580163599137907799836383538729','1','1','1','315968742647213589892475613431526978569187324728394165984631257256749831173852496','23936'
'000531840400000900300000000090018300100903020000700050056004000020697000700000200','3381391913522726342930221472392241170198527451848561','1','1','1','679531842415862973382479615594218367167953428238746159956324781821697534743185296','22937'
'000270048500960003000000002040010360000000000760000090005890400070600001083001500','3381391913522726342930221472392241170198527451848561','1','1','1','136275948528964713497138652842519367359786124761342895215897436974653281683421579','24933'
'000000140391002005007000000009008700080070000702000063000610408004005091100290006','41745579179292917813953351511015323088870709282081','1','1','1','256983147391742685847561329569328714483176952712459863925617438674835291138294576','22939'
'060000170095008004018024350846790000051080000000010800509000000004030900687900501','706965049015104706497203195837614914543357369','1','1','1','462359178395178624718624359846795213951283467273416895539861742124537986687942531','22938'
'100090005300060024004000001231089047060000210800012060400070000603200409900006800','6362685441135942358474828762538534230890216321','1','1','1','126497385398165724574823691231689547769534218845712963452978136683251479917346852','23936'
'350000060100570390040003805002640500000001000080095400060400001004089000000000000','3381391913522726342930221472392241170198527451848561','3043362286338048','570630428688384','21134460321792','359824167128576394746913825912648573475231689683795412867452931234189756591367248','23936'
'200050093001006000700000000400000627000504000070000000000218030600000400009003800','22185312344622607535965183080365494317672538611578408721','1','1','1','286457193391826754754931268415389627962574381873162549547218936638795412129643875','23937'
'000007000060000890000920300000000010200100000105893040706000009800006400410270650','375710212613636260325580163599137907799836383538729','1','1','1','981637524362451897547928361638742915294165783175893246726584139859316472413279658','24932'
'040801000200000900800200305074060050090504000003007600001000709000900000300700060','30432527221704537086371993251530170531786747066637049','16588800','1','1','945831276236475981817296345174369852698524137523187694481653729762948513359712468','21943'
'000370406079050000000040000028006070010200000000090020006013800007000100005020700','273892744995340833777347939263771534786080723599733441','3895503726512701440000','1','1','582379416479651283361842957928436571713285649654197328246713895897564132135928764','23935'
'300109070008400910609000200000000000000600051056030400105002000807000003002008700','3381391913522726342930221472392241170198527451848561','1','1','1','324169578578423916619587234481295367293674851756831492135742689847956123962318745','30917'
'007603000000005908003040007010009020400100000300000500020016000000480700001050040','273892744995340833777347939263771534786080723599733441','1','1','1','287693154146725938593841267618579423452138679379264581724316895935482716861957342','23936'
'010000300007318000600007009000003046006000200800020930000841000002070004000006005','30432527221704537086371993251530170531786747066637049','1','1','1','418962357957318462623457819291783546346195278875624931569841723132579684784236195','23936'
'170080009090006700000900000700600004000004058800503670947230816050000007600009205','6362685441135942358474828762538534230890216321','1354132755578880','361102068154368','45137758519296','173482569498356721526917483735628194269174358814593672947235816352861947681749235','22940'
'800009050760830400030000076090000004400000020003607000070514308900000700000008100','375710212613636260325580163599137907799836383538729','1','1','1','841769253765832419239451876197285634486193527523647981672514398918326745354978162','23934'
'690000000070090100005601200060020800800050020000076004000000700000200058100004030','273892744995340833777347939263771534786080723599733441','1','1','1','691742583278395146345681279764123895813459627529876314452938761936217458187564932','38897'
'000004000080190607000003059000000300705601000400002500001000405500030000040009236','3381391913522726342930221472392241170198527451848561','1','1','1','956784123283195647174263859612958374735641982498372561361827495529436718847519236','41889'
'000079500000006000000010030005001040206080079003690208650000003701000000900008065','375710212613636260325580163599137907799836383538729','1','1','1','462379581317856492589412637895721346246583179173694258658247913731965824924138765','38896'
'100000003400092000006035100310280460000000300200400700000050006760000200509000004','3381391913522726342930221472392241170198527451848561','1','1','1','182674593453192687976835142315287469647519328298463751824351976761948235539726814','41810'
'051740900604003001200000000025100000900000000430008005500060209063000800000400310','375710212613636260325580163599137907799836383538729','1','1','1','351742968684953721279816543825194637916537482437628195548361279163279854792485316','42884'
'045307608200000005003009020008600002006408003900005006400002031000030009000180574','57264168970223481226273458862846808078011946889','1','1','1','145327698279861345683549127718693452526478913934215786467952831851734269392186574','39895'
'074003000000010300000020809000840000026701090300609080000000010003000706097005008','3381391913522726342930221472392241170198527451848561','1','1','1','974583621682917345135426879759842163826731594341659287568374912413298756297165438','38894'
'400010005010207060005003002108000006090008020000620094000000050700090040000006001','30432527221704537086371993251530170531786747066637049','1','1','1','462819375913257468875463912128974536694538127537621894341782659786195243259346781','41888'
'000006903207019085000000010459000030078620049030000000000760000800030100000000402','375710212613636260325580163599137907799836383538729','1','1','1','581476923247319685396852714459187236178623549632945871924761358865234197713598462','24931'
'060180350800240000000000001000060103700013500030002060080700019000030020509000800','375710212613636260325580163599137907799836383538729','1','1','1','267189354813245976954376281428567193796813542135492768382754619671938425549621837','22939'
'500080001003040008060032000930700080000000040070000500780400095004200800020690003','375710212613636260325580163599137907799836383538729','1','1','1','547986321213547968869132754931754682658329147472861539786413295394275816125698473','23936'
'000720006060000500000009020002000059590008000000050004640290030080001902027030040','375710212613636260325580163599137907799836383538729','1083306204463104000','324991861338931200','324991861338931200','159723486263184597478569321812347659594618273736952814641295738385471962927836145','27925'
'080059230500003804001600050049000000260037000100000907000080000804090005030701080','4638397686588101979328150167890591454318967698009','1','1','1','487159236596273814321648759749516328268937541153824967672485193814392675935761482','22939'
'208975010104000000009016003940000000086001000005002908000024576050080000000600809','515377520732011331036461129765621272702107522001','1','1','1','238975614164238795579416283942863157786591342315742968893124576657389421421657839','22939'
'400086930100005000000007000200040063040000002050030090000078000082060405007000000','273892744995340833777347939263771534786080723599733441','1','1','1','475286931126395847839417256298741563743659182651832794314578629982163475567924318','25958'
'040003010520000009608500000000000674400039100080020090000007000000002080007380000','273892744995340833777347939263771534786080723599733441','1','1','1','749263815521478369638591247293815674475639128186724593852147936364952781917386452','25903'
'060004950002600007000809000070000103003700002000300000600490500008120740009000000','30432527221704537086371993251530170531786747066637049','112317187278734622720000','8086837484068892835840','1','867234951492615387135879624274958163583761492916342875621497538358126749749583216','17979'
